geo,In thousand persons,year,Sex,Sector,workers_per_population
Austria,90.9,2009,Males,Accommodation and food service activities,1.0905814910924447
Austria,70.5,2009,Males,Information and communication,0.8458305293951304
Austria,71.8,2009,Males,Financial and insurance activities,0.8614274044052534
Austria,10.1,2009,Males,Real estate activities,0.12117572123249386
Austria,104.0,2009,Males,"Professional, scientific and technical activities",1.2477500008098377
Austria,58.7,2009,Males,Administrative and support service activities,0.7042588946878603
Austria,151.1,2009,Males,Public administration and defence; compulsory social security,1.8128367800227547
Austria,72.5,2009,Males,Education,0.8698257217183964
Austria,80.4,2009,Males,Human health and social work activities,0.9646067313952976
Austria,36.8,2009,Males,"Arts, entertainment and recreation",0.44151153874809645
Austria,26.7,2009,Males,Other service activities,0.3203358175156026
Austria,15.6,2009,Males,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.18716250012147567
Austria,4.5,2009,Males,Activities of extraterritorial organisations and bodies,0.05398918272734875
Austria,99.9,2010,Males,"Agriculture, forestry and fishing",1.1961718191258894
Austria,8.5,2010,Males,Mining and quarrying,0.1017763810067073
Austria,444.8,2010,Males,Manufacturing,5.325898149621578
Austria,22.1,2010,Males,"Electricity, gas, steam and air conditioning supply",0.264618590617439
Austria,13.1,2010,Males,"Water supply; sewerage, waste management and remediation activities",0.15685536366916067
Austria,291.9,2010,Males,Construction,3.4951206606891603
Austria,279.2,2010,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.343054773773256
Austria,148.4,2010,Males,Transportation and storage,1.776895875458278
Austria,91.8,2010,Males,Accommodation and food service activities,1.0991849148724389
Austria,74.6,2010,Males,Information and communication,0.8932374144823958
Austria,73.9,2010,Males,Financial and insurance activities,0.8848558301641964
Austria,13.5,2010,Males,Real estate activities,0.1616448404224175
Austria,100.9,2010,Males,"Professional, scientific and technical activities",1.2081455110090313
Austria,58.6,2010,Males,Administrative and support service activities,0.7016583443521233
Austria,149.5,2010,Males,Public administration and defence; compulsory social security,1.7900669365297341
Austria,77.5,2010,Males,Education,0.9279611209435077
Austria,83.1,2010,Males,Human health and social work activities,0.9950137954891032
Austria,37.5,2010,Males,"Arts, entertainment and recreation",0.44901344561782636
Austria,29.2,2010,Males,Other service activities,0.3496318029877475
Austria,17.0,2010,Males,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.2035527620134146
Austria,4.8,2010,Males,Activities of extraterritorial organisations and bodies,0.05747372103908177
Austria,96.3,2011,Males,"Agriculture, forestry and fishing",1.1498282302292826
Austria,9.0,2011,Males,Mining and quarrying,0.10746058226441894
Austria,468.2,2011,Males,Manufacturing,5.590338290688994
Austria,22.9,2011,Males,"Electricity, gas, steam and air conditioning supply",0.273427481539466
Austria,12.1,2011,Males,"Water supply; sewerage, waste management and remediation activities",0.14447478282216325
Austria,300.7,2011,Males,Construction,3.5903774541011972
Austria,273.6,2011,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.266801700838336
Austria,152.6,2011,Males,Transportation and storage,1.8220538726167035
Austria,91.3,2011,Males,Accommodation and food service activities,1.09012790674905
Austria,71.5,2011,Males,Information and communication,0.8537146257673283
Austria,79.9,2011,Males,Financial and insurance activities,0.9540111692141192
Austria,14.0,2011,Males,Real estate activities,0.16716090574465167
Austria,96.9,2011,Males,"Professional, scientific and technical activities",1.1569922690469105
Austria,56.5,2011,Males,Administrative and support service activities,0.6746136553266301
Austria,149.9,2011,Males,Public administration and defence; compulsory social security,1.7898156979373778
Austria,73.4,2011,Males,Education,0.8764007486898167
Austria,84.2,2011,Males,Human health and social work activities,1.0053534474071195
Austria,35.9,2011,Males,"Arts, entertainment and recreation",0.4286483225880712
Austria,27.1,2011,Males,Other service activities,0.3235757532628615
Austria,15.3,2011,Males,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.1826829898495122
Austria,3.5,2011,Males,Activities of extraterritorial organisations and bodies,0.04179022643616292
Austria,94.3,2012,Males,"Agriculture, forestry and fishing",1.1215347638313007
Austria,7.9,2012,Males,Mining and quarrying,0.09395678297208139
Austria,467.5,2012,Males,Manufacturing,5.560100764487095
Austria,20.9,2012,Males,"Electricity, gas, steam and air conditioning supply",0.24856921064765838
Austria,11.7,2012,Males,"Water supply; sewerage, waste management and remediation activities",0.13915118490801928
Austria,309.5,2012,Males,Construction,3.6809651050454675
Austria,274.8,2012,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.2682688557883504
Austria,156.0,2012,Males,Transportation and storage,1.855349132106924
Austria,100.8,2012,Males,Accommodation and food service activities,1.1988409776690891
Austria,67.2,2012,Males,Information and communication,0.7992273184460595
Austria,69.6,2012,Males,Financial and insurance activities,0.8277711512477045
Austria,13.0,2012,Males,Real estate activities,0.15461242767557698
Austria,105.9,2012,Males,"Professional, scientific and technical activities",1.2594966223725848
Austria,51.2,2012,Males,Administrative and support service activities,0.6089350997684263
Austria,146.4,2012,Males,Public administration and defence; compulsory social security,1.741173800900344
Austria,76.5,2012,Males,Education,0.9098346705524337
Austria,84.6,2012,Males,Human health and social work activities,1.0061701062579855
Austria,36.3,2012,Males,"Arts, entertainment and recreation",0.43172547112488036
Austria,31.2,2012,Males,Other service activities,0.37106982642138475
Austria,90.2,2013,Males,"Agriculture, forestry and fishing",1.0672207064480481
Austria,5.9,2013,Males,Mining and quarrying,0.06980711937963952
Austria,455.5,2013,Males,Manufacturing,5.389346250411152
Austria,23.9,2013,Males,"Electricity, gas, steam and air conditioning supply",0.2827779920632855
Austria,16.5,2013,Males,"Water supply; sewerage, waste management and remediation activities",0.19522329996000878
Austria,304.5,2013,Males,Construction,3.6027572628983444
Austria,269.1,2013,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.183914546620507
Austria,166.1,2013,Males,Transportation and storage,1.9652478862640888
Austria,91.9,2013,Males,Accommodation and food service activities,1.0873346222015035
Austria,77.8,2013,Males,Information and communication,0.9205074385993143
Austria,67.5,2013,Males,Financial and insurance activities,0.7986407725636724
Austria,15.1,2013,Males,Real estate activities,0.17865889875128077
Austria,114.6,2013,Males,"Professional, scientific and technical activities",1.3559145560858794
Austria,58.4,2013,Males,Administrative and support service activities,0.6909721647069402
Austria,147.0,2013,Males,Public administration and defence; compulsory social security,1.739262126916442
Austria,78.4,2013,Males,Education,0.9276064676887691
Austria,85.1,2013,Males,Human health and social work activities,1.0068789591876819
Austria,36.3,2013,Males,"Arts, entertainment and recreation",0.4294912599120193
Austria,27.2,2013,Males,Other service activities,0.3218226520552872
Austria,93.4,2014,Males,"Agriculture, forestry and fishing",1.097817928189543
Austria,4.7,2014,Males,Mining and quarrying,0.05524351458769649
Austria,463.8,2014,Males,Manufacturing,5.451477035270986
Austria,25.2,2014,Males,"Electricity, gas, steam and air conditioning supply",0.29619926970424504
Austria,15.7,2014,Males,"Water supply; sewerage, waste management and remediation activities",0.18453684660145425
Austria,297.0,2014,Males,Construction,3.490919964371459
Austria,255.7,2014,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.005482272356169
Austria,157.0,2014,Males,Transportation and storage,1.8453684660145426
Austria,88.9,2014,Males,Accommodation and food service activities,1.0449252014566421
Austria,84.3,2014,Males,Information and communication,0.9908570807963434
Austria,67.4,2014,Males,Financial and insurance activities,0.7922155070661155
Austria,16.3,2014,Males,Real estate activities,0.19158921016584105
Austria,114.9,2014,Males,"Professional, scientific and technical activities",1.3505276225800695
Austria,60.7,2014,Males,Administrative and support service activities,0.7134641139304633
Austria,143.7,2014,Males,Public administration and defence; compulsory social security,1.6890410736706354
Austria,76.3,2014,Males,Education,0.8968255666045196
Austria,90.2,2014,Males,Human health and social work activities,1.0602053225128134
Austria,38.7,2014,Males,"Arts, entertainment and recreation",0.4548774499029477
Austria,29.8,2014,Males,Other service activities,0.3502673903645437
Austria,87.0,2015,Males,"Agriculture, forestry and fishing",1.0134041924181991
Austria,6.4,2015,Males,Mining and quarrying,0.07454927392501694
Austria,482.1,2015,Males,Manufacturing,5.615657024882917
Austria,25.6,2015,Males,"Electricity, gas, steam and air conditioning supply",0.29819709570006775
Austria,15.4,2015,Males,"Water supply; sewerage, waste management and remediation activities",0.179384190382072
Austria,296.4,2015,Males,Construction,3.4525632486523476
Austria,252.0,2015,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.9353776607975424
Austria,158.8,2015,Males,Transportation and storage,1.8497538592644829
Austria,88.8,2015,Males,Accommodation and food service activities,1.0343711757096101
Austria,81.6,2015,Males,Information and communication,0.9505032425439661
Austria,66.8,2015,Males,Financial and insurance activities,0.7781080465923643
Austria,15.9,2015,Males,Real estate activities,0.18520835240746397
Austria,118.4,2015,Males,"Professional, scientific and technical activities",1.3791615676128135
Austria,55.3,2015,Males,Administrative and support service activities,0.6441523200083495
Austria,143.7,2015,Males,Public administration and defence; compulsory social security,1.6738641660976459
Austria,83.0,2015,Males,Education,0.9668108962150636
Austria,93.3,2015,Males,Human health and social work activities,1.0867886339381376
Austria,41.6,2015,Males,"Arts, entertainment and recreation",0.48457028051261014
Austria,28.1,2015,Males,Other service activities,0.3273179058270275
Austria,16.0,2015,Males,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.18637318481254236
Austria,3.9,2015,Males,Activities of extraterritorial organisations and bodies,0.0454284637980572
Austria,89.5,2016,Males,"Agriculture, forestry and fishing",1.0286799415801744
Austria,6.3,2016,Males,Mining and quarrying,0.07240987298273852
Austria,491.9,2016,Males,Manufacturing,5.653716907969695
Austria,25.1,2016,Males,"Electricity, gas, steam and air conditioning supply",0.288490128867736
Austria,14.3,2016,Males,"Water supply; sewerage, waste management and remediation activities",0.16435891804018427
