reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE
Overstay,In the external border area,Total,Total,Total,Person,Lithuania,2023,0
Overstay,In the external border area,Total,Total,Total,Person,Luxembourg,2021,0
Overstay,In the external border area,Total,Total,Total,Person,Luxembourg,2022,5
Overstay,In the external border area,Total,Total,Total,Person,Luxembourg,2023,0
Overstay,In the external border area,Total,Total,Total,Person,Latvia,2021,0
Overstay,In the external border area,Total,Total,Total,Person,Latvia,2022,13255
Overstay,In the external border area,Total,Total,Total,Person,Latvia,2023,14050
Overstay,In the external border area,Total,Total,Total,Person,Montenegro,2021,45
Overstay,In the external border area,Total,Total,Total,Person,Montenegro,2022,130
Overstay,In the external border area,Total,Total,Total,Person,Montenegro,2023,175
Overstay,In the external border area,Total,Total,Total,Person,Malta,2021,280
Overstay,In the external border area,Total,Total,Total,Person,Malta,2022,335
Overstay,In the external border area,Total,Total,Total,Person,Malta,2023,330
Overstay,In the external border area,Total,Total,Total,Person,Netherlands,2021,0
Overstay,In the external border area,Total,Total,Total,Person,Netherlands,2022,0
Overstay,In the external border area,Total,Total,Total,Person,Netherlands,2023,0
Overstay,In the external border area,Total,Total,Total,Person,Norway,2021,0
Overstay,In the external border area,Total,Total,Total,Person,Norway,2022,0
Overstay,In the external border area,Total,Total,Total,Person,Poland,2021,1265
Overstay,In the external border area,Total,Total,Total,Person,Poland,2022,1160
Overstay,In the external border area,Total,Total,Total,Person,Poland,2023,2485
Overstay,In the external border area,Total,Total,Total,Person,Portugal,2021,0
Overstay,In the external border area,Total,Total,Total,Person,Portugal,2022,0
Overstay,In the external border area,Total,Total,Total,Person,Portugal,2023,0
Overstay,In the external border area,Total,Total,Total,Person,Romania,2021,0
Overstay,In the external border area,Total,Total,Total,Person,Romania,2022,1480
Overstay,In the external border area,Total,Total,Total,Person,Romania,2023,1715
Overstay,In the external border area,Total,Total,Total,Person,Sweden,2021,0
Overstay,In the external border area,Total,Total,Total,Person,Sweden,2022,405
Overstay,In the external border area,Total,Total,Total,Person,Sweden,2023,770
Overstay,In the external border area,Total,Total,Total,Person,Slovenia,2021,1815
Overstay,In the external border area,Total,Total,Total,Person,Slovenia,2022,2705
Overstay,In the external border area,Total,Total,Total,Person,Slovenia,2023,0
Overstay,In the external border area,Total,Total,Total,Person,Slovakia,2021,10
Overstay,In the external border area,Total,Total,Total,Person,Slovakia,2022,5
Overstay,In the external border area,Total,Total,Total,Person,Slovakia,2023,5
Overstay,In the inland area,Total,Total,Total,Person,Austria,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Austria,2022,0
Overstay,In the inland area,Total,Total,Total,Person,Belgium,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Belgium,2022,25
Overstay,In the inland area,Total,Total,Total,Person,Belgium,2023,25
Overstay,In the inland area,Total,Total,Total,Person,Bulgaria,2021,270
Overstay,In the inland area,Total,Total,Total,Person,Bulgaria,2022,195
Overstay,In the inland area,Total,Total,Total,Person,Bulgaria,2023,245
Overstay,In the inland area,Total,Total,Total,Person,Switzerland,2020,4690
Overstay,In the inland area,Total,Total,Total,Person,Switzerland,2021,5305
Overstay,In the inland area,Total,Total,Total,Person,Switzerland,2022,6925
Overstay,In the inland area,Total,Total,Total,Person,Switzerland,2023,10725
Overstay,In the inland area,Total,Total,Total,Person,Cyprus,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Cyprus,2022,0
Overstay,In the inland area,Total,Total,Total,Person,Cyprus,2023,1440
Overstay,In the inland area,Total,Total,Total,Person,Czechia,2021,2020
Overstay,In the inland area,Total,Total,Total,Person,Czechia,2022,3295
Overstay,In the inland area,Total,Total,Total,Person,Czechia,2023,5525
Overstay,In the inland area,Total,Total,Total,Person,Germany,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Germany,2022,0
Overstay,In the inland area,Total,Total,Total,Person,Germany,2023,0
Overstay,In the inland area,Total,Total,Total,Person,Denmark,2021,250
Overstay,In the inland area,Total,Total,Total,Person,Denmark,2022,160
Overstay,In the inland area,Total,Total,Total,Person,Denmark,2023,215
Overstay,In the inland area,Total,Total,Total,Person,Estonia,2021,655
Overstay,In the inland area,Total,Total,Total,Person,Estonia,2022,515
Overstay,In the inland area,Total,Total,Total,Person,Estonia,2023,430
Overstay,In the inland area,Total,Total,Total,Person,Greece,2021,740
Overstay,In the inland area,Total,Total,Total,Person,Greece,2022,640
Overstay,In the inland area,Total,Total,Total,Person,Greece,2023,225
Overstay,In the inland area,Total,Total,Total,Person,Spain,2021,30615
Overstay,In the inland area,Total,Total,Total,Person,Spain,2022,68100
Overstay,In the inland area,Total,Total,Total,Person,Spain,2023,90860
Overstay,In the inland area,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,108955
Overstay,In the inland area,Total,Total,Total,Person,Finland,2021,290
Overstay,In the inland area,Total,Total,Total,Person,Finland,2022,240
Overstay,In the inland area,Total,Total,Total,Person,Finland,2023,340
Overstay,In the inland area,Total,Total,Total,Person,France,2021,5
Overstay,In the inland area,Total,Total,Total,Person,France,2022,15
Overstay,In the inland area,Total,Total,Total,Person,France,2023,125
Overstay,In the inland area,Total,Total,Total,Person,Croatia,2021,360
Overstay,In the inland area,Total,Total,Total,Person,Croatia,2022,470
Overstay,In the inland area,Total,Total,Total,Person,Croatia,2023,920
Overstay,In the inland area,Total,Total,Total,Person,Hungary,2021,175
Overstay,In the inland area,Total,Total,Total,Person,Hungary,2022,25
Overstay,In the inland area,Total,Total,Total,Person,Hungary,2023,45
Overstay,In the inland area,Total,Total,Total,Person,Ireland,2019,0
Overstay,In the inland area,Total,Total,Total,Person,Ireland,2020,0
Overstay,In the inland area,Total,Total,Total,Person,Ireland,2021,480
Overstay,In the inland area,Total,Total,Total,Person,Ireland,2022,1170
Overstay,In the inland area,Total,Total,Total,Person,Ireland,2023,1310
Overstay,In the inland area,Total,Total,Total,Person,Iceland,2021,130
Overstay,In the inland area,Total,Total,Total,Person,Italy,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Italy,2022,0
Overstay,In the inland area,Total,Total,Total,Person,Italy,2023,0
Overstay,In the inland area,Total,Total,Total,Person,Liechtenstein,2021,5
Overstay,In the inland area,Total,Total,Total,Person,Liechtenstein,2022,10
Overstay,In the inland area,Total,Total,Total,Person,Liechtenstein,2023,0
Overstay,In the inland area,Total,Total,Total,Person,Lithuania,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Lithuania,2022,0
Overstay,In the inland area,Total,Total,Total,Person,Lithuania,2023,0
Overstay,In the inland area,Total,Total,Total,Person,Luxembourg,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Luxembourg,2022,0
Overstay,In the inland area,Total,Total,Total,Person,Luxembourg,2023,60
Overstay,In the inland area,Total,Total,Total,Person,Latvia,2021,40
Overstay,In the inland area,Total,Total,Total,Person,Latvia,2022,25
Overstay,In the inland area,Total,Total,Total,Person,Latvia,2023,0
Overstay,In the inland area,Total,Total,Total,Person,Montenegro,2021,1000
Overstay,In the inland area,Total,Total,Total,Person,Montenegro,2022,570
Overstay,In the inland area,Total,Total,Total,Person,Montenegro,2023,595
Overstay,In the inland area,Total,Total,Total,Person,Malta,2021,415
Overstay,In the inland area,Total,Total,Total,Person,Malta,2022,40
Overstay,In the inland area,Total,Total,Total,Person,Malta,2023,195
Overstay,In the inland area,Total,Total,Total,Person,Netherlands,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Netherlands,2022,0
Overstay,In the inland area,Total,Total,Total,Person,Netherlands,2023,0
Overstay,In the inland area,Total,Total,Total,Person,Norway,2021,0
Overstay,In the inland area,Total,Total,Total,Person,Norway,2022,85
Overstay,In the inland area,Total,Total,Total,Person,Norway,2023,70
Overstay,In the inland area,Total,Total,Total,Person,Poland,2021,685
Overstay,In the inland area,Total,Total,Total,Person,Poland,2022,685
Overstay,In the inland area,Total,Total,Total,Person,Poland,2023,1315
Overstay,In the inland area,Total,Total,Total,Person,Portugal,2021,1765
Overstay,In the inland area,Total,Total,Total,Person,Portugal,2022,2120
Overstay,In the inland area,Total,Total,Total,Person,Portugal,2023,1590
Overstay,In the inland area,Total,Total,Total,Person,Romania,2021,760
Overstay,In the inland area,Total,Total,Total,Person,Romania,2022,2785
Overstay,In the inland area,Total,Total,Total,Person,Romania,2023,2165
Overstay,In the inland area,Total,Total,Total,Person,Sweden,2021,2350
Overstay,In the inland area,Total,Total,Total,Person,Sweden,2022,0
Overstay,In the inland area,Total,Total,Total,Person,Sweden,2023,0
Overstay,In the inland area,Total,Total,Total,Person,Slovenia,2021,955
Overstay,In the inland area,Total,Total,Total,Person,Slovenia,2022,1340
Overstay,In the inland area,Total,Total,Total,Person,Slovenia,2023,1650
Overstay,In the inland area,Total,Total,Total,Person,Slovakia,2021,255
Overstay,In the inland area,Total,Total,Total,Person,Slovakia,2022,205
Overstay,In the inland area,Total,Total,Total,Person,Slovakia,2023,270
Overstay,Total,Total,Total,Total,Person,Austria,2021,0
Overstay,Total,Total,Total,Total,Person,Austria,2022,0
Overstay,Total,Total,Total,Total,Person,Belgium,2021,0
Overstay,Total,Total,Total,Total,Person,Belgium,2022,30
Overstay,Total,Total,Total,Total,Person,Belgium,2023,25
Overstay,Total,Total,Total,Total,Person,Bulgaria,2021,270
Overstay,Total,Total,Total,Total,Person,Bulgaria,2022,815
Overstay,Total,Total,Total,Total,Person,Bulgaria,2023,830
Overstay,Total,Total,Total,Total,Person,Switzerland,2020,4690
Overstay,Total,Total,Total,Total,Person,Switzerland,2021,5305
Overstay,Total,Total,Total,Total,Person,Switzerland,2022,6925
Overstay,Total,Total,Total,Total,Person,Switzerland,2023,10725
Overstay,Total,Total,Total,Total,Person,Cyprus,2021,0
Overstay,Total,Total,Total,Total,Person,Cyprus,2022,0
Overstay,Total,Total,Total,Total,Person,Cyprus,2023,2540
Overstay,Total,Total,Total,Total,Person,Czechia,2021,2020
Overstay,Total,Total,Total,Total,Person,Czechia,2022,3295
Overstay,Total,Total,Total,Total,Person,Czechia,2023,5535
Overstay,Total,Total,Total,Total,Person,Germany,2021,0
Overstay,Total,Total,Total,Total,Person,Germany,2022,0
Overstay,Total,Total,Total,Total,Person,Germany,2023,0
Overstay,Total,Total,Total,Total,Person,Denmark,2021,305
Overstay,Total,Total,Total,Total,Person,Denmark,2022,325
Overstay,Total,Total,Total,Total,Person,Denmark,2023,905
Overstay,Total,Total,Total,Total,Person,Estonia,2021,720
Overstay,Total,Total,Total,Total,Person,Estonia,2022,790
Overstay,Total,Total,Total,Total,Person,Estonia,2023,650
Overstay,Total,Total,Total,Total,Person,Greece,2021,740
Overstay,Total,Total,Total,Total,Person,Greece,2022,680
Overstay,Total,Total,Total,Total,Person,Greece,2023,225
Overstay,Total,Total,Total,Total,Person,Spain,2021,30615
Overstay,Total,Total,Total,Total,Person,Spain,2022,68100
Overstay,Total,Total,Total,Total,Person,Spain,2023,90860
Overstay,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,192545
Overstay,Total,Total,Total,Total,Person,Finland,2021,355
Overstay,Total,Total,Total,Total,Person,Finland,2022,620
Overstay,Total,Total,Total,Total,Person,Finland,2023,755
Overstay,Total,Total,Total,Total,Person,France,2021,1790
Overstay,Total,Total,Total,Total,Person,France,2022,2795
Overstay,Total,Total,Total,Total,Person,France,2023,4355
Overstay,Total,Total,Total,Total,Person,Croatia,2021,460
Overstay,Total,Total,Total,Total,Person,Croatia,2022,625
Overstay,Total,Total,Total,Total,Person,Croatia,2023,1185
Overstay,Total,Total,Total,Total,Person,Hungary,2021,55160
Overstay,Total,Total,Total,Total,Person,Hungary,2022,60145
Overstay,Total,Total,Total,Total,Person,Hungary,2023,54930
Overstay,Total,Total,Total,Total,Person,Ireland,2019,0
Overstay,Total,Total,Total,Total,Person,Ireland,2020,0
Overstay,Total,Total,Total,Total,Person,Ireland,2021,480
